"Freq [GHz]","re(S(1,1)) []","im(S(1,1)) []","re(S(2,1)) []","im(S(2,1)) []","re(partialS(1,1,L1)) []","im(partialS(1,1,L1)) []","re(partialS(2,1,L1)) []","im(partialS(2,1,L1)) []","re(partialS(1,1,L2)) []","im(partialS(1,1,L2)) []","re(partialS(2,1,L2)) []","im(partialS(2,1,L2)) []","re(partialS(1,1,L3)) []","im(partialS(1,1,L3)) []","re(partialS(2,1,L3)) []","im(partialS(2,1,L3)) []","re(partialS(1,1,M01)) []","im(partialS(1,1,M01)) []","re(partialS(2,1,M01)) []","im(partialS(2,1,M01)) []","re(partialS(1,1,M12)) []","im(partialS(1,1,M12)) []","re(partialS(2,1,M12)) []","im(partialS(2,1,M12)) []","re(partialS(1,1,M23)) []","im(partialS(1,1,M23)) []","re(partialS(2,1,M23)) []","im(partialS(2,1,M23)) []","re(partialS(1,1,M34)) []","im(partialS(1,1,M34)) []","re(partialS(2,1,M34)) []","im(partialS(2,1,M34)) []"
6.512,-0.234315427636177,0.97215772347834,-0.00241615660162902,-0.000580433375136851,6.1627749634279,1.4851529082076,0.0256648026341152,0.0226256598186713,0.90404665072183,0.216545233376219,0.0343383534018304,0.0106384217060115,0.0805606897057857,0.0194994270068339,0.0329876741161854,0.00816390568404516,0.261963873340478,0.0639047685997185,0.00867421736497716,0.00276820789100404,1.7841356719879,0.429972287431956,-0.0166601441083875,0.000702253426393524,0.268937145505386,0.0640300736174765,-0.0191696575690844,-0.00389660020969813,0.0221745465310921,0.0053084787637569,-0.0115602099474975,-0.00271648654343987
6.513,-0.231921435625659,0.972731701296436,-0.00239695275293734,-0.000569588150568467,6.14803781369408,1.46556727202433,0.0254720773693442,0.0223363181225154,0.899291966071177,0.212944452864893,0.0339867198099883,0.01042944556967,0.0798882703870234,0.0191272198543672,0.0326450825393255,0.00799213219639562,0.25597176219977,0.0618613653346183,0.00851077709432888,0.00268263287109886,1.78238370308343,0.42490944862614,-0.0165501112929361,0.000721632708986881,0.267737384350511,0.0629815589065411,-0.019059674603846,-0.00383034943047973,0.0220107668622011,0.00521167039578942,-0.011490692449533,-0.00267068791476116
6.514,-0.229532164990995,0.973298338263509,-0.0023779451178383,-0.000558911894266739,6.13333234224068,1.44612528657854,0.0252814589881385,0.0220517664790501,0.894571400309421,0.209386466163931,0.0336393822842988,0.0102242964959882,0.0792231462936552,0.018761037803891,0.0323067941118228,0.0078235568595925,0.250064453985228,0.0598725160975821,0.00834974155628679,0.00259918292158152,1.78062468193851,0.419871293240704,-0.0164410733544141,0.000740756873082187,0.266545628742624,0.0619437328539082,-0.0189504696861901,-0.00376485899440567,0.0218485810008691,0.00511629079082869,-0.0114216961427037,-0.00262546068383351
6.515,-0.227147599209067,0.973857685824628,-0.00235913133811728,-0.000548401735428009,6.11865870751745,1.42682567577007,0.0250929482701517,0.0217719082054412,0.889884650294791,0.205870692376016,0.0332962809438111,0.0100228995019209,0.078565223499102,0.0184007736000011,0.0319727461316163,0.00765811632281575,0.244241345522994,0.0579372160224095,0.00819107488977954,0.00251780998189845,1.77885874651864,0.414857670932115,-0.016333019372607,0.000759629052272963,0.265361813252961,0.0609164923579643,-0.0188420375342249,-0.00370012010497044,0.0216879705376657,0.0050223165626046,-0.0113532171257298,-0.00258079723566331
6.516,-0.224767721810278,0.974409794899313,-0.00234050908729251,-0.000538054857221296,6.10401706210199,1.40766717699816,0.0249065452155554,0.0214966474746837,0.88523141618709,0.202396559720114,0.0329573568239868,0.00982518120862366,0.0779144094481238,0.0180463221081866,0.0316428769228592,0.00749574860601357,0.238501836707581,0.0560544747706976,0.00803474177879756,0.00243846711040143,1.77708603285937,0.409868432313077,-0.0162259385649558,0.000778252347630634,0.264185872210591,0.059899735008296,-0.0187343728782798,-0.00363612405578378,0.0215289173003851,0.00492972475287601,-0.011285251511487,-0.00253669006046536
6.517,-0.22239251637909,0.974954715888172,-0.00232207607016012,-0.00052786849566782,6.08940755282709,1.38864854099507,0.0247222490128458,0.0212258893091383,0.880611401395664,0.198963505372089,0.0326225518620305,0.00963106980389773,0.0772706129349002,0.0176975802684017,0.0313171258172337,0.00733639306768263,0.232845330513645,0.0542233163060047,0.00788070744466246,0.00236110845673263,1.77530667509322,0.404903428947484,-0.0161198202846018,0.000796629827766003,0.263017739765585,0.0588933590612951,-0.0186274704617109,-0.00357286223025519,0.0213714033508377,0.00483849282275917,-0.0112177954275575,-0.00249313175229358
6.518,-0.220021966554583,0.975492498679443,-0.00230383002234412,-0.000517839938541538,6.07483032090569,1.36976853166238,0.024540058006885,0.020959539577669,0.876024312528889,0.195570975308002,0.0322918088825207,0.00944049500572722,0.0766337440814326,0.0173544470496898,0.0309954331363534,0.00717999037292998,0.227271233006605,0.0524427786720571,0.00772893763830981,0.00228568923497157,1.77352080547627,0.39996251334541,-0.016014654018466,0.000814764528897845,0.261857349949799,0.057897263419416,-0.0185213250416457,-0.00351032610126197,0.0212154109816767,0.00474859864422551,-0.0111508450167426,-0.00245011500768203
6.519,-0.217656056030961,0.976023192655426,-0.00228576870985291,-0.00050796652430392,6.06028550205296,1.35102592590931,0.0243599696674813,0.0206975049963357,0.871469859345195,0.192218424150166,0.0319650715830056,0.00925338802645784,0.0760037143163599,0.0170168234060681,0.030677740173988,0.00702648246300038,0.221778953352206,0.0507119137746155,0.00757939863272612,0.00221216569739035,1.7717285544143,0.395045538958062,-0.0159104293853622,0.000832659454934891,0.260704636735255,0.056911347613697,-0.0184159313897364,-0.00344850723078158,0.021060922713267,0.00466002049179035,-0.0110843964375631,-0.0024076326242933
6.52,-0.215294768558046,0.976546846698831,-0.00226788992864509,-0.000498245641052675,6.0457732266058,1.33241951349338,0.0241819805586536,0.0204396931326572,0.866947754705295,0.188905315015807,0.0316422845200063,0.00906968153837011,0.0753804363540865,0.0166846122331411,0.0303639891785276,0.00687581252518942,0.216367903825024,0.0490297871672526,0.00743205721541485,0.00214049510903956,1.76993005048856,0.390152360172745,-0.0158071361341357,0.00085031757757609,0.259559534090104,0.0559355117895329,-0.0183112842928528,-0.00338739726949441,0.0209079212905923,0.00457273703439756,-0.0110184458647259,-0.00236567749958896
6.521,-0.212938087941744,0.977063509199024,-0.0022501915041953,-0.00048867472550271,6.03129361963991,1.3139480968633,0.024006086308931,0.0201860124134433,0.862457714525932,0.185631119368455,0.031323393095247,0.00888930963959801,0.0747638241743036,0.0163577183261469,0.0300541233362464,0.00672792496327084,0.21103749981607,0.0473954778407723,0.00728688068089802,0.00207063572286862,1.76812542048121,0.385282832307801,-0.0157047641418467,0.000867741836416729,0.258421976031943,0.0549696566952293,-0.0182073785537719,-0.00332698795637651,0.0207563896802106,0.00448672732747236,-0.0109529894895766,-0.00232424262950463
6.522,-0.2105859980445,0.97757322805818,-0.00223267129107332,-0.000479251261986149,6.01684680108425,1.295610491004,0.0238322815828554,0.0199363721360533,0.857999457734849,0.182395316871854,0.0310083435418549,0.00871220782106361,0.0741537930018233,0.0160360483387458,0.0297480867545798,0.00658276536948674,0.205787159839197,0.0458080780161637,0.00714383682337463,0.00200254675556597,1.76631478940026,0.380436811607585,-0.0156033034119476,0.000884935139066045,0.257291896678613,0.0540136836732532,-0.0181042089918256,-0.00326727111826191,0.0206063110672407,0.00440197080515792,-0.0108880235205259,-0.0022833211071371
6.523,-0.208238482785718,0.978076050697344,-0.00221532717252461,-0.000469972781474096,6.00243288583316,1.27740552328381,0.0236605600539988,0.0196906824832164,0.853572706226826,0.17919739524661,0.030697082911233,0.00853831293463047,0.0735502592867696,0.0157195107428304,0.0294458244456884,0.00644028049634736,0.200616305536843,0.0442666929412632,0.00700289392941844,0.0019361883640026,1.7644982805043,0.375614155237393,-0.015502744072538,0.000901900361283705,0.25616923029644,0.0530674946538992,-0.0180017704435332,-0.00320823866938003,0.0204576688523874,0.00431844727271328,-0.0108235441834551,-0.00224290612145133
6.524,-0.205895526142175,0.978572024062408,-0.00219815706005793,-0.000460836860622629,5.98805198385605,1.25933203330381,0.0234909143797408,0.0194488545410512,0.849177184821088,0.176036850129317,0.0303895590595961,0.00836756316138496,0.0729531406850958,0.015408015789395,0.029147282310539,0.00630041822978947,0.195524361684739,0.0427704406907661,0.00686402077072584,0.00187152162229242,1.76267601532675,0.370814721278439,-0.0154030763745951,0.000918640347115165,0.255053911345697,0.0521309921510344,-0.0179000577631922,-0.00314988261088199,0.0203104466490222,0.00423613689909606,-0.0107595477220943,-0.00220299095598663
6.525,-0.203557112148398,0.979061194629992,-0.00218115889304064,-0.000451841120839661,5.9737042003048,1.24138887274913,0.0233233361779871,0.0192108003204877,0.844812621219664,0.172913184934225,0.0300857206352817,0.00819989798141226,0.0723623560394369,0.0151014754702273,0.0288524071229675,0.00616312756288616,0.190510756195701,0.0413184519697021,0.0067271865969729,0.00180850849947077,1.76084811369975,0.366038368722762,-0.0153042906902787,0.000935157909044486,0.253945874523643,0.0512040792599581,-0.0177990658234748,-0.00309219503034003,0.0201646282802767,0.00415502020968489,-0.010696030398396,-0.00216356898759795
6.526,-0.20122322489704,0.979543608413238,-0.00216433063829759,-0.000442983227372229,5.95938963561886,1.22357490524245,0.0231578160062334,0.0189764327816437,0.840478745966897,0.169825910717558,0.029785517065843,0.00803525814378183,0.0717778253603027,0.0147998034805699,0.0285611465145184,0.00602835856974213,0.185574920122735,0.0399098699203281,0.00659236112875295,0.0017471118376945,1.75901469377781,0.361284957468212,-0.0152063775112298,0.000951455828153215,0.2528450548048,0.0502866596568642,-0.0176987895159715,-0.00303516810123703,0.020020197776198,0.00407507807919373,-0.0106329884928731,-0.00212463368518008
6.527,-0.198893848539224,0.980019310967526,-0.00214767028971741,-0.00043426088841447,5.94510838562823,1.20588900619947,0.0229943433430703,0.0187456658612823,0.836175292409968,0.166774546044127,0.0294888985454997,0.00787358563759912,0.0711994698075316,0.0145029151825991,0.0282734489589826,0.00589606238088306,0.180716287661202,0.0385438499321694,0.00645951455059304,0.00168729533105083,1.75717587206099,0.356554348313384,-0.0151093274469145,0.000967536854286605,0.25175138747878,0.0493786375999772,-0.0175992237517092,-0.00297879408243531,0.0198771393709315,0.00399629172470499,-0.0105704183049304,-0.00208617860843412
6.528,-0.196568967284882,0.980488347396098,-0.00213117586786353,-0.00042567185423534,5.93086054165412,1.18833006268629,0.0228329065724507,0.0185184145029656,0.831901996660222,0.163758616856581,0.0291958160226885,0.00771482366338106,0.0706272116721215,0.0142107275698358,0.0279892637577994,0.00576619115853078,0.175934296150304,0.0372195594554221,0.00632861750404757,0.00162902350492623,1.75533176341782,0.351846402952591,-0.0150131312229794,0.00098340370622608,0.250664808185546,0.0484799179319986,-0.0175003634616902,-0.00292306531763059,0.0197354374999357,0.00391864269887639,-0.0105083161531677,-0.00204819740662973
6.529,-0.194248565403053,0.980950762355602,-0.0021148454195919,-0.000417213916326589,5.91664619060762,1.17089697327884,0.0226734929709119,0.018294594689846,0.827658597555765,0.160777656346887,0.0289062211882646,0.00755891660582556,0.070060974358324,0.0139231592323621,0.0277085410252491,0.00563869807300454,0.171228386073727,0.0359361778174554,0.00619964108083747,0.00157226169584603,1.75348248110781,0.347160983970783,-0.0149177796796494,0.000999059071886751,0.249585252948161,0.0475904060837211,-0.0174022035973556,-0.00286797423479115,0.019595076797251,0.00384211288330153,-0.0104466783756739,-0.00201068381738045
6.53,-0.19193262722219,0.98140660006156,-0.00209867701767278,-0.000408884906567989,5.90246541508619,1.15358864792417,0.0225160886980093,0.0180741234797534,0.823444836624573,0.157831204830431,0.0286200664630584,0.00740581000668012,0.069500682366082,0.0136401303228844,0.0274312316742923,0.00551353727932456,0.166598001059664,0.0346928960424382,0.00607255681613832,0.00151697603191359,1.75162813680371,0.342497954838533,-0.014823263770134,0.00101450560848338,0.2485126582032,0.046710008078761,-0.0173047391310513,-0.00281351334558657,0.0194560420927891,0.00376668448199648,-0.0103855013303001,-0.00197363166544542
6.531,-0.189621137130435,0.981855904293747,-0.00208266876042065,-0.000400682696412662,5.88831829346827,1.13640400780373,0.0223606787900775,0.0178569190424539,0.819260458048737,0.154918809622192,0.0283373049865063,0.00725545053850247,0.0689462612736973,0.0133615625234805,0.0271572874024937,0.00539066389464532,0.162042587880035,0.033488916673987,0.00594733668190653,0.00146313341364948,1.74976884061342,0.337857179906993,-0.0147295745590678,0.00102974594274678,0.2474469608287,0.0458386305390658,-0.0172079650564847,-0.00275967524480114,0.0193183184096653,0.00369234001503766,-0.0103247813949178,-0.00193703486152926
6.532,-0.187314079575892,0.982298718401494,-0.00206681877132622,-0.000392605196090376,5.8742049000058,1.1193419851985,0.0222072471576167,0.0176429006987114,0.815105208629376,0.152040024915454,0.0280578906048106,0.00710778597894023,0.068397637720877,0.0130873790133125,0.0268866606782276,0.00527003397621992,0.157561596449211,0.0323234536008682,0.00582395308027632,0.00141070149546715,1.74790470110153,0.333238524402877,-0.0146367032209791,0.00104478267111524,0.246388098169945,0.0449761806911914,-0.0171118763891418,-0.00270645260973953,0.0191818909615693,0.00361906231234581,-0.0102645149676584,-0.00190088740110152
6.533,-0.18501143906685,0.982735085308926,-0.00205112519869657,-0.000384650353826992,5.86012530491471,1.10240152335571,0.0220557765863717,0.0174319889609067,0.810978837752368,0.149194411662661,0.027781777859813,0.00696276518579069,0.0678547393919736,0.0128175044368867,0.0266193047271248,0.00515160449990071,0.153154479821801,0.0311957318855563,0.00570237883708805,0.00135964866744792,1.7460358253106,0.328641854423395,-0.0145446410387617,0.0010596183599447,0.245336008062923,0.0441225663731659,-0.0170164681666949,-0.00265383819961495,0.0190467451501657,0.00354683450758594,-0.010204698467143,-0.00186518336323627
6.534,-0.182713200172034,0.983165047520103,-0.00203558621529999,-0.000376816155083724,5.84607957446377,1.08558157635786,0.0219062487422515,0.0172241055749901,0.806881097354854,0.146381537458513,0.0275089219775209,0.0068203380726628,0.0673174949995866,0.0125518648732394,0.0263551735188741,0.00503533333916588,0.148820694190184,0.0301049875957721,0.00558258719543963,0.00130994403772958,1.74416231878211,0.324067036931263,-0.014453379402201,0.00107425554572546,0.244290628855718,0.0432776960417997,-0.0169217354493825,-0.00260182485493422,0.0189128665625383,0.00347564003221305,-0.0101453283326885,-0.00182991690944654
6.535,-0.180419347520824,0.983588647124107,-0.00202020001801385,-0.000369100621809035,5.83206777106143,1.06888110899311,0.021758644180272,0.0170191735632762,0.802811741892514,0.143600976425383,0.0272392788572959,0.00668045558509201,0.066785834268393,0.0122903878056645,0.0260942217541882,0.00492117924447998,0.144559698881136,0.0290504676387191,0.00546455180935476,0.00126155741528087,1.74228428557712,0.319513939749695,-0.0143629098064918,0.00108869673528897,0.243251899427871,0.0424414787803733,-0.0168276733203879,-0.00255040549687425,0.0187802409686597,0.00340546260964465,-0.0100864010245155,-0.00179508228255713
6.536,-0.178129865803443,0.984005925800039,-0.00200496482748233,-0.000361501811712508,5.81808995334078,1.05229909662762,0.0216129423575225,0.0168171172679548,0.798770528307371,0.140852309100676,0.0269728050609467,0.00654306967750543,0.0662596879192675,0.0120330020923113,0.0258364048519805,0.00480910182365335,0.140370956352061,0.0280314295982421,0.00534824673751867,0.00121445929309425,1.7404018282966,0.314982431557371,-0.0142732238508002,0.00110294440604493,0.242219759207691,0.0416138243065372,-0.0167342768861801,-0.00249957312664687,0.0186488543188998,0.00333628624955616,-0.0100279130239178,-0.00176067380556471
6.537,-0.175844739771156,0.984416924821958,-0.00198987888777275,-0.000354017817549101,5.80414617624292,1.03583452507951,0.0214691216502873,0.016617862394808,0.794757215996456,0.138135122326555,0.0267094578021345,0.00640813329045314,0.0657389876536625,0.011779637937281,0.0255816789369118,0.00469906152220037,0.136253932186569,0.0270471415745663,0.0052336464371235,0.0011686208318776,1.73851504810151,0.310472381883461,-0.0141843132368466,0.00111700100619547,0.241194148187768,0.0407946429803945,-0.0166415412768475,-0.00244932082485141,0.0185186927415721,0.00326809524229046,-0.00996986083344691,-0.00172668588053384
6.538,-0.173563954236438,0.984821685063739,-0.00197494046604363,-0.000346646766422966,5.79023649109841,1.01948639049472,0.0213271593752939,0.0164213360569169,0.790771566780986,0.135449009141497,0.0264491949356384,0.00627560032842337,0.0652236661382609,0.0115302268626121,0.0253300008270714,0.00459101960433148,0.132208095089636,0.0260968820268578,0.00512072575773391,0.00112401384407318,1.73662404473252,0.305983661102608,-0.0140961697674871,0.00113086895497112,0.240175006938661,0.0399838458125908,-0.0165494616464186,-0.00239964175083361,0.018389742540504,0.00320087415340924,-0.00991224097706207,-0.00169311298749071
6.539,-0.171287494073136,0.985220247003868,-0.00196014785221372,-0.000339386819104832,5.77636094570717,1.00325369922429,0.0211870318151413,0.0162274668179031,0.786813344876232,0.132793568674158,0.02619197494748,0.00614542563863152,0.0647136569898722,0.0112847016806425,0.0250813280218555,0.00448493813464751,0.128232916882126,0.0251799396182513,0.00500945993529934,0.00108061077835572,1.73472891652951,0.301516140429976,-0.0140087853453495,0.00114455064285943,0.239162276620854,0.0391813444724465,-0.0164580331731499,-0.00235052914202559,0.0182619901926545,0.00313460781833997,-0.0098550500002753,-0.00165994968333559
